datetime,cfs,cmd,mmd,siteLs,sitecmd,sitemmd,year,month,day
9/3/07,0.27,660.5743104,7.67E-02,1.038904,89.7613056,0.098479953,2007,9,3
9/4/07,0.27,660.5743104,7.67E-02,1.038904,89.7613056,0.098479953,2007,9,4
9/5/07,0.27,660.5743104,7.67E-02,1.038904,89.7613056,0.098479953,2007,9,5
9/6/07,0.25,611.64288,7.10E-02,1.016,87.7824,0.096308834,2007,9,6
9/7/07,0.24,587.1771648,6.82E-02,1.004548,86.7929472,0.095223274,2007,9,7
9/8/07,0.24,587.1771648,6.82E-02,1.004548,86.7929472,0.095223274,2007,9,8
9/9/07,0.24,587.1771648,6.82E-02,1.004548,86.7929472,0.095223274,2007,9,9
9/10/07,0.26,636.1085952,7.39E-02,1.027452,88.7718528,0.097394393,2007,9,10
9/11/07,1.65,4036.843008,4.69E-01,2.61928,226.305792,0.248287206,2007,9,11
9/12/07,0.38,929.6971776,1.08E-01,1.164876,100.6452864,0.110421111,2007,9,12
9/13/07,0.42,1027.560038,1.19E-01,1.210684,104.6030976,0.11476335,2007,9,13
9/14/07,0.25,611.64288,7.10E-02,1.016,87.7824,0.096308834,2007,9,14
9/15/07,0.61,1492.408627,1.73E-01,1.428272,123.4027008,0.135388987,2007,9,15
9/16/07,0.24,587.1771648,6.82E-02,1.004548,86.7929472,0.095223274,2007,9,16
9/17/07,0.24,587.1771648,6.82E-02,1.004548,86.7929472,0.095223274,2007,9,17
9/18/07,0.24,587.1771648,6.82E-02,1.004548,86.7929472,0.095223274,2007,9,18
9/19/07,0.24,587.1771648,6.82E-02,1.004548,86.7929472,0.095223274,2007,9,19
9/20/07,0.24,587.1771648,6.82E-02,1.004548,86.7929472,0.095223274,2007,9,20
9/21/07,0.29,709.5057408,8.24E-02,1.061808,91.7402112,0.100651073,2007,9,21
9/22/07,0.32,782.9028864,9.09E-02,1.096164,94.7085696,0.103907752,2007,9,22
9/23/07,0.44,1076.491469,1.25E-01,1.233588,106.5820032,0.11693447,2007,9,23
9/24/07,0.31,758.4371712,8.81E-02,1.084712,93.7191168,0.102822192,2007,9,24
9/25/07,0.24,587.1771648,6.82E-02,1.004548,86.7929472,0.095223274,2007,9,25
9/26/07,0.24,587.1771648,6.82E-02,1.004548,86.7929472,0.095223274,2007,9,26
9/27/07,0.25,611.64288,7.10E-02,1.016,87.7824,0.096308834,2007,9,27
9/28/07,1.19,2911.420109,3.38E-01,2.092488,180.7909632,0.198351455,2007,9,28
9/29/07,0.24,587.1771648,6.82E-02,1.004548,86.7929472,0.095223274,2007,9,29
9/30/07,0.19,464.8485888,5.40E-02,0.947288,81.8456832,0.089795475,2007,9,30
10/1/07,0.17,415.9171584,4.83E-02,0.924384,79.8667776,0.087624355,2007,10,1
10/2/07,0.17,415.9171584,4.83E-02,0.924384,79.8667776,0.087624355,2007,10,2
10/3/07,0.16,391.4514432,4.55E-02,0.912932,78.8773248,0.086538795,2007,10,3
10/4/07,0.15,366.985728,4.26E-02,0.90148,77.887872,0.085453236,2007,10,4
10/5/07,0.14,342.5200128,3.98E-02,0.890028,76.8984192,0.084367676,2007,10,5
10/6/07,0.14,342.5200128,3.98E-02,0.890028,76.8984192,0.084367676,2007,10,6
10/7/07,0.14,342.5200128,3.98E-02,0.890028,76.8984192,0.084367676,2007,10,7
10/8/07,0.14,342.5200128,3.98E-02,0.890028,76.8984192,0.084367676,2007,10,8
10/9/07,0.17,415.9171584,4.83E-02,0.924384,79.8667776,0.087624355,2007,10,9
10/10/07,0.87,2128.517222,2.47E-01,1.726024,149.1284736,0.163613541,2007,10,10
10/11/07,1.14,2789.091533,3.24E-01,2.035228,175.8436992,0.192923656,2007,10,11
10/12/07,0.61,1492.408627,1.73E-01,1.428272,123.4027008,0.135388987,2007,10,12
10/13/07,0.2,489.314304,5.68E-02,0.95874,82.835136,0.090881035,2007,10,13
10/14/07,0.18,440.3828736,5.11E-02,0.935836,80.8562304,0.088709915,2007,10,14
10/15/07,0.18,440.3828736,5.11E-02,0.935836,80.8562304,0.088709915,2007,10,15
10/16/07,1.18,2886.954394,3.35E-01,2.081036,179.8015104,0.197265895,2007,10,16
10/17/07,0.27,660.5743104,7.67E-02,1.038904,89.7613056,0.098479953,2007,10,17
10/18/07,0.37,905.2314624,1.05E-01,1.153424,99.6558336,0.109335551,2007,10,18
10/19/07,2.61,6385.551667,7.42E-01,3.718672,321.2932608,0.352500948,2007,10,19
10/20/07,1.61,3938.980147,4.57E-01,2.573472,222.3479808,0.243944967,2007,10,20
10/21/07,0.21,513.7800192,5.97E-02,0.970192,83.8245888,0.091966594,2007,10,21
10/22/07,0.19,464.8485888,5.40E-02,0.947288,81.8456832,0.089795475,2007,10,22
10/23/07,0.18,440.3828736,5.11E-02,0.935836,80.8562304,0.088709915,2007,10,23
10/24/07,4.5,11009.57184,1.28E+00,5.8831,508.29984,0.557671751,2007,10,24
10/25/07,8.47,20722.46077,2.41E+00,10.429544,901.1126016,0.988638993,2007,10,25
10/26/07,18.1,44282.94451,5.14E+00,21.45782,1853.955648,2.034033085,2007,10,26
10/27/07,33.4,81715.48877,9.49E+00,38.97938,3367.818432,3.694939587,2007,10,27
10/28/07,1.87,4575.088742,5.31E-01,2.871224,248.0737536,0.272169522,2007,10,28
10/29/07,1.37,3351.802982,3.89E-01,2.298624,198.6011136,0.217891532,2007,10,29
10/30/07,0.63,1541.340058,1.79E-01,1.451176,125.3816064,0.137560106,2007,10,30
10/31/07,0.53,1296.682906,1.51E-01,1.336656,115.4870784,0.126704508,2007,10,31
11/1/07,0.57,1394.545766,1.62E-01,1.382464,119.4448896,0.131046747,2007,11,1
11/2/07,0.54,1321.148621,1.53E-01,1.348108,116.4765312,0.127790068,2007,11,2
11/3/07,0.52,1272.21719,1.48E-01,1.325204,114.4976256,0.125618948,2007,11,3
11/4/07,0.45,1100.957184,1.28E-01,1.24504,107.571456,0.11802003,2007,11,4
11/5/07,0.5,1223.28576,1.42E-01,1.3023,112.51872,0.123447829,2007,11,5
11/6/07,0.96,2348.708659,2.73E-01,1.829092,158.0335488,0.17338358,2007,11,6
11/7/07,0.71,1737.065779,2.02E-01,1.542792,133.2972288,0.146244585,2007,11,7
11/8/07,0.65,1590.271488,1.85E-01,1.47408,127.360512,0.139731226,2007,11,8
11/9/07,0.66,1614.737203,1.88E-01,1.485532,128.3499648,0.140816786,2007,11,9
11/10/07,3.02,7388.64599,8.58E-01,4.188204,361.8608256,0.3970089,2007,11,10
11/11/07,1.56,3816.651571,4.43E-01,2.516212,217.4007168,0.238517168,2007,11,11
11/12/07,4.15,10153.27181,1.18E+00,5.48228,473.668992,0.519677157,2007,11,12
11/13/07,4.66,11401.02328,1.32E+00,6.066332,524.1310848,0.575040708,2007,11,13
11/14/07,0.96,2348.708659,2.73E-01,1.829092,158.0335488,0.17338358,2007,11,14
11/15/07,8.74,21383.03508,2.48E+00,10.738748,927.8278272,1.017949108,2007,11,15
11/16/07,1.22,2984.817254,3.47E-01,2.126844,183.7593216,0.201608135,2007,11,16
11/17/07,0.87,2128.517222,2.47E-01,1.726024,149.1284736,0.163613541,2007,11,17
11/18/07,0.77,1883.86007,2.19E-01,1.611504,139.2339456,0.152757943,2007,11,18
11/19/07,1.79,4379.363021,5.09E-01,2.779608,240.1581312,0.263485044,2007,11,19
11/20/07,1.78,4354.897306,5.06E-01,2.768156,239.1686784,0.262399484,2007,11,20
11/21/07,0.49,1198.820045,1.39E-01,1.290848,111.5292672,0.122362269,2007,11,21
11/22/07,0.5,1223.28576,1.42E-01,1.3023,112.51872,0.123447829,2007,11,22
11/23/07,0.41,1003.094323,1.16E-01,1.199232,103.6136448,0.11367779,2007,11,23
11/24/07,0.35,856.300032,9.94E-02,1.13052,97.676928,0.107164432,2007,11,24
11/25/07,0.32,782.9028864,9.09E-02,1.096164,94.7085696,0.103907752,2007,11,25
11/26/07,3.06,7486.508851,8.69E-01,4.234012,365.8186368,0.401351139,2007,11,26
11/27/07,2.32,5676.045926,6.59E-01,3.386564,292.5991296,0.321019713,2007,11,27
11/28/07,0.69,1688.134349,1.96E-01,1.519888,131.3183232,0.144073465,2007,11,28
11/29/07,0.69,1688.134349,1.96E-01,1.519888,131.3183232,0.144073465,2007,11,29
11/30/07,0.69,1688.134349,1.96E-01,1.519888,131.3183232,0.144073465,2007,11,30
12/1/07,0.69,1688.134349,1.96E-01,1.519888,131.3183232,0.144073465,2007,12,1
12/2/07,3.91,9566.094643,1.11E+00,5.207432,449.9221248,0.493623722,2007,12,2
12/3/07,11.9,29114.20109,3.38E+00,14.35758,1240.494912,1.360986006,2007,12,3
12/4/07,0.99,2422.105805,2.81E-01,1.863448,161.0019072,0.176640259,2007,12,4
12/5/07,0.89,2177.448653,2.53E-01,1.748928,151.1073792,0.165784661,2007,12,5
12/6/07,1.34,3278.405837,3.81E-01,2.264268,195.6327552,0.214634852,2007,12,6
12/7/07,1.04,2544.434381,2.95E-01,1.920708,165.9491712,0.182068058,2007,12,7
12/8/07,6.05,14801.7577,1.72E+00,7.65816,661.665024,0.72593352,2007,12,8
12/9/07,2.48,6067.49737,7.05E-01,3.569796,308.4303744,0.33838867,2007,12,9
12/10/07,5.97,14606.03197,1.70E+00,7.566544,653.7494016,0.717249042,2007,12,10
12/11/07,2.32,5676.045926,6.59E-01,3.386564,292.5991296,0.321019713,2007,12,11
12/12/07,1.25,3058.2144,3.55E-01,2.1612,186.72768,0.204864814,2007,12,12
12/13/07,1.2,2935.885824,3.41E-01,2.10394,181.780416,0.199437015,2007,12,13
12/14/07,1.53,3743.254426,4.35E-01,2.481856,214.4323584,0.235260489,2007,12,14
12/15/07,1.04,2544.434381,2.95E-01,1.920708,165.9491712,0.182068058,2007,12,15
12/16/07,30,73397.1456,8.52E+00,35.0857,3031.40448,3.325849253,2007,12,16
12/17/07,2.28,5578.183066,6.48E-01,3.340756,288.6413184,0.316677474,2007,12,17
12/18/07,1.09,2666.762957,3.10E-01,1.977968,170.8964352,0.187495857,2007,12,18
12/19/07,1.19,2911.420109,3.38E-01,2.092488,180.7909632,0.198351455,2007,12,19
12/20/07,0.78,1908.325786,2.22E-01,1.622956,140.2233984,0.153843503,2007,12,20
12/21/07,0.64,1565.805773,1.82E-01,1.462628,126.3710592,0.138645666,2007,12,21
12/22/07,0.58,1419.011482,1.65E-01,1.393916,120.4343424,0.132132307,2007,12,22
12/23/07,6.13,14997.48342,1.74E+00,7.749776,669.5806464,0.734617999,2007,12,23
12/24/07,2.38,5822.840218,6.76E-01,3.455276,298.5358464,0.327533072,2007,12,24
12/25/07,0.85,2079.585792,2.42E-01,1.70312,147.149568,0.161442422,2007,12,25
12/26/07,2.03,4966.540186,5.77E-01,3.054456,263.9049984,0.289538479,2007,12,26
12/27/07,1.66,4061.308723,4.72E-01,2.630732,227.2952448,0.249372766,2007,12,27
12/28/07,2.53,6189.825946,7.19E-01,3.627056,313.3776384,0.343816469,2007,12,28
12/29/07,9.21,22532.9237,2.62E+00,11.276992,974.3321088,1.068970419,2007,12,29
12/30/07,1.89,4624.020173,5.37E-01,2.894128,250.0526592,0.274340642,2007,12,30
12/31/07,7.91,19352.38072,2.25E+00,9.788232,845.7032448,0.927847644,2007,12,31
1/1/08,1.33,3253.940122,3.78E-01,2.252816,194.6433024,0.213549292,2008,1,1
1/2/08,0.96,2348.708659,2.73E-01,1.829092,158.0335488,0.17338358,2008,1,2
1/3/08,0.84,2055.120077,2.39E-01,1.691668,146.1601152,0.160356862,2008,1,3
1/4/08,0.79,1932.791501,2.24E-01,1.634408,141.2128512,0.154929063,2008,1,4
1/5/08,0.79,1932.791501,2.24E-01,1.634408,141.2128512,0.154929063,2008,1,5
1/6/08,1.78,4354.897306,5.06E-01,2.768156,239.1686784,0.262399484,2008,1,6
1/7/08,0.97,2373.174374,2.76E-01,1.840544,159.0230016,0.17446914,2008,1,7
1/8/08,0.79,1932.791501,2.24E-01,1.634408,141.2128512,0.154929063,2008,1,8
1/9/08,1.89,4624.020173,5.37E-01,2.894128,250.0526592,0.274340642,2008,1,9
1/10/08,0.89,2177.448653,2.53E-01,1.748928,151.1073792,0.165784661,2008,1,10
1/11/08,3.2,7829.028864,9.09E-01,4.39434,379.670976,0.416548976,2008,1,11
1/12/08,1.26,3082.680115,3.58E-01,2.172652,187.7171328,0.205950374,2008,1,12
1/13/08,0.8,1957.257216,2.27E-01,1.64586,142.202304,0.156014623,2008,1,13
1/14/08,0.8,1957.257216,2.27E-01,1.64586,142.202304,0.156014623,2008,1,14
1/15/08,0.78,1908.325786,2.22E-01,1.622956,140.2233984,0.153843503,2008,1,15
1/16/08,0.69,1688.134349,1.96E-01,1.519888,131.3183232,0.144073465,2008,1,16
1/17/08,1.53,3743.254426,4.35E-01,2.481856,214.4323584,0.235260489,2008,1,17
1/18/08,10.2,24955.0295,2.90E+00,12.41074,1072.287936,1.176440839,2008,1,18
1/19/08,3.04,7437.577421,8.64E-01,4.211108,363.8397312,0.399180019,2008,1,19
1/20/08,1.65,4036.843008,4.69E-01,2.61928,226.305792,0.248287206,2008,1,20
1/21/08,1.13,2764.625818,3.21E-01,2.023776,174.8542464,0.191838096,2008,1,21
1/22/08,0.94,2299.777229,2.67E-01,1.806188,156.0546432,0.17121246,2008,1,22
1/23/08,0.86,2104.051507,2.44E-01,1.714572,148.1390208,0.162527982,2008,1,23
1/24/08,0.79,1932.791501,2.24E-01,1.634408,141.2128512,0.154929063,2008,1,24
1/25/08,0.63,1541.340058,1.79E-01,1.451176,125.3816064,0.137560106,2008,1,25
1/26/08,0.57,1394.545766,1.62E-01,1.382464,119.4448896,0.131046747,2008,1,26
1/27/08,0.53,1296.682906,1.51E-01,1.336656,115.4870784,0.126704508,2008,1,27
1/28/08,0.46,1125.422899,1.31E-01,1.256492,108.5609088,0.119105589,2008,1,28
1/29/08,0.49,1198.820045,1.39E-01,1.290848,111.5292672,0.122362269,2008,1,29
1/30/08,2.78,6801.468826,7.90E-01,3.913356,338.1139584,0.370955464,2008,1,30
1/31/08,0.94,2299.777229,2.67E-01,1.806188,156.0546432,0.17121246,2008,1,31
2/1/08,97.4,238296.066,2.77E+01,112.27218,9700.316352,10.64252234,2008,2,1
2/2/08,8.59,21016.04936,2.44E+00,10.566968,912.9860352,1.001665711,2008,2,2
2/3/08,2.95,7217.385984,8.38E-01,4.10804,354.934656,0.389409981,2008,2,3
2/4/08,2,4893.14304,5.68E-01,3.0201,260.93664,0.286281799,2008,2,4
2/5/08,1.78,4354.897306,5.06E-01,2.768156,239.1686784,0.262399484,2008,2,5
2/6/08,1.63,3987.911578,4.63E-01,2.596376,224.3268864,0.246116087,2008,2,6
2/7/08,1.61,3938.980147,4.57E-01,2.573472,222.3479808,0.243944967,2008,2,7
2/8/08,1.38,3376.268698,3.92E-01,2.310076,199.5905664,0.218977092,2008,2,8
2/9/08,1.34,3278.405837,3.81E-01,2.264268,195.6327552,0.214634852,2008,2,9
2/10/08,1.26,3082.680115,3.58E-01,2.172652,187.7171328,0.205950374,2008,2,10
2/11/08,1.23,3009.28297,3.49E-01,2.138296,184.7487744,0.202693694,2008,2,11
2/12/08,1.33,3253.940122,3.78E-01,2.252816,194.6433024,0.213549292,2008,2,12
2/13/08,45.4,111074.347,1.29E+01,52.72178,4555.161792,4.997611353,2008,2,13
2/14/08,4.88,11939.26902,1.39E+00,6.318276,545.8990464,0.598923023,2008,2,14
2/15/08,2.46,6018.565939,6.99E-01,3.546892,306.4514688,0.33621755,2008,2,15
2/16/08,1.93,4721.883034,5.48E-01,2.939936,254.0104704,0.278682881,2008,2,16
2/17/08,1.7,4159.171584,4.83E-01,2.67654,231.253056,0.253715005,2008,2,17
2/18/08,2.67,6532.345958,7.59E-01,3.787384,327.2299776,0.359014306,2008,2,18
2/19/08,1.69,4134.705869,4.80E-01,2.665088,230.2636032,0.252629445,2008,2,19
2/20/08,1.65,4036.843008,4.69E-01,2.61928,226.305792,0.248287206,2008,2,20
2/21/08,1.57,3841.117286,4.46E-01,2.527664,218.3901696,0.239602728,2008,2,21
2/22/08,2.51,6140.894515,7.13E-01,3.604152,311.3987328,0.341645349,2008,2,22
2/23/08,2.17,5309.060198,6.17E-01,3.214784,277.7573376,0.304736316,2008,2,23
2/24/08,1.6,3914.514432,4.55E-01,2.56202,221.358528,0.242859407,2008,2,24
2/25/08,1.5,3669.85728,4.26E-01,2.4475,211.464,0.232003809,2008,2,25
2/26/08,4.58,11205.29756,1.30E+00,5.974716,516.2154624,0.566356229,2008,2,26
2/27/08,2.4,5871.771648,6.82E-01,3.47818,300.514752,0.329704192,2008,2,27
2/28/08,1.49,3645.391565,4.23E-01,2.436048,210.4745472,0.230918249,2008,2,28
2/29/08,1.29,3156.077261,3.67E-01,2.207008,190.6854912,0.209207053,2008,2,29
3/1/08,1.32,3229.474406,3.75E-01,2.241364,193.6538496,0.212463733,2008,3,1
3/2/08,1.36,3327.337267,3.86E-01,2.287172,197.6116608,0.216805972,2008,3,2
3/3/08,1.41,3449.665843,4.01E-01,2.344432,202.5589248,0.222233771,2008,3,3
3/4/08,2.15,5260.128768,6.11E-01,3.19188,275.778432,0.302565196,2008,3,4
3/5/08,12,29358.85824,3.41E+00,14.4721,1250.38944,1.371841604,2008,3,5
3/6/08,2.05,5015.471616,5.82E-01,3.07736,265.883904,0.291709598,2008,3,6
3/7/08,7.19,17590.84923,2.04E+00,8.963688,774.4626432,0.849687338,2008,3,7
3/8/08,7.53,18422.68355,2.14E+00,9.353056,808.1040384,0.886596372,2008,3,8
3/9/08,2.62,6410.017382,7.44E-01,3.730124,322.2827136,0.353586507,2008,3,9
3/10/08,2.02,4942.07447,5.74E-01,3.043004,262.9155456,0.288452919,2008,3,10
3/11/08,1.96,4795.280179,5.57E-01,2.974292,256.9788288,0.28193956,2008,3,11
3/12/08,1.87,4575.088742,5.31E-01,2.871224,248.0737536,0.272169522,2008,3,12
3/13/08,1.72,4208.103014,4.89E-01,2.699444,233.2319616,0.255886125,2008,3,13
3/14/08,1.65,4036.843008,4.69E-01,2.61928,226.305792,0.248287206,2008,3,14
3/15/08,1.65,4036.843008,4.69E-01,2.61928,226.305792,0.248287206,2008,3,15
3/16/08,6.22,15217.67485,1.77E+00,7.852844,678.4857216,0.744388037,2008,3,16
3/17/08,1.87,4575.088742,5.31E-01,2.871224,248.0737536,0.272169522,2008,3,17
3/18/08,1.8,4403.828736,5.11E-01,2.79106,241.147584,0.264570603,2008,3,18
3/19/08,12.4,30337.48685,3.52E+00,14.93018,1289.967552,1.415263997,2008,3,19
3/20/08,7.94,19425.77787,2.26E+00,9.822588,848.6716032,0.931104324,2008,3,20
3/21/08,1.84,4501.691597,5.23E-01,2.836868,245.1053952,0.268912843,2008,3,21
3/22/08,1.65,4036.843008,4.69E-01,2.61928,226.305792,0.248287206,2008,3,22
3/23/08,1.49,3645.391565,4.23E-01,2.436048,210.4745472,0.230918249,2008,3,23
3/24/08,1.36,3327.337267,3.86E-01,2.287172,197.6116608,0.216805972,2008,3,24
3/25/08,1.44,3523.062989,4.09E-01,2.378788,205.5272832,0.22549045,2008,3,25
3/26/08,1.36,3327.337267,3.86E-01,2.287172,197.6116608,0.216805972,2008,3,26
3/27/08,1.36,3327.337267,3.86E-01,2.287172,197.6116608,0.216805972,2008,3,27
3/28/08,1.3,3180.542976,3.69E-01,2.21846,191.674944,0.210292613,2008,3,28
3/29/08,1.16,2838.022963,3.30E-01,2.058132,177.8226048,0.195094776,2008,3,29
3/30/08,1.1,2691.228672,3.13E-01,1.98942,171.885888,0.188581417,2008,3,30
3/31/08,1.15,2813.557248,3.27E-01,2.04668,176.833152,0.194009216,2008,3,31
4/1/08,2.5,6116.4288,7.10E-01,3.5927,310.40928,0.34055979,2008,4,1
4/2/08,1.31,3205.008691,3.72E-01,2.229912,192.6643968,0.211378173,2008,4,2
4/3/08,5.16,12624.30904,1.47E+00,6.638932,573.6037248,0.629318698,2008,4,3
4/4/08,9,22019.14368,2.56E+00,11.0365,953.5536,1.046173663,2008,4,4
4/5/08,1.75,4281.50016,4.97E-01,2.7338,236.20032,0.259142804,2008,4,5
4/6/08,4.63,11327.62614,1.32E+00,6.031976,521.1627264,0.571784028,2008,4,6
4/7/08,1.59,3890.048717,4.52E-01,2.550568,220.3690752,0.241773847,2008,4,7
4/8/08,1.35,3302.871552,3.84E-01,2.27572,196.622208,0.215720412,2008,4,8
4/9/08,1.26,3082.680115,3.58E-01,2.172652,187.7171328,0.205950374,2008,4,9
4/10/08,1.23,3009.28297,3.49E-01,2.138296,184.7487744,0.202693694,2008,4,10
4/11/08,1.98,4844.21161,5.63E-01,2.997196,258.9577344,0.28411068,2008,4,11
4/12/08,3.84,9394.834637,1.09E+00,5.127268,442.9959552,0.486024804,2008,4,12
4/13/08,1.34,3278.405837,3.81E-01,2.264268,195.6327552,0.214634852,2008,4,13
4/14/08,1.17,2862.488678,3.32E-01,2.069584,178.8120576,0.196180336,2008,4,14
4/15/08,1.1,2691.228672,3.13E-01,1.98942,171.885888,0.188581417,2008,4,15
4/16/08,1.1,2691.228672,3.13E-01,1.98942,171.885888,0.188581417,2008,4,16
4/17/08,1.1,2691.228672,3.13E-01,1.98942,171.885888,0.188581417,2008,4,17
4/18/08,1.1,2691.228672,3.13E-01,1.98942,171.885888,0.188581417,2008,4,18
4/19/08,1.1,2691.228672,3.13E-01,1.98942,171.885888,0.188581417,2008,4,19
4/20/08,18.5,45261.57312,5.26E+00,21.9159,1893.53376,2.077455478,2008,4,20
4/21/08,13.1,32050.08691,3.72E+00,15.73182,1359.229248,1.491253183,2008,4,21
4/22/08,1.96,4795.280179,5.57E-01,2.974292,256.9788288,0.28193956,2008,4,22
4/23/08,1.22,2984.817254,3.47E-01,2.126844,183.7593216,0.201608135,2008,4,23
4/24/08,1.01,2471.037235,2.87E-01,1.886352,162.9808128,0.178811379,2008,4,24
4/25/08,0.93,2275.311514,2.64E-01,1.794736,155.0651904,0.1701269,2008,4,25
4/26/08,2.02,4942.07447,5.74E-01,3.043004,262.9155456,0.288452919,2008,4,26
4/27/08,6.72,16440.96061,1.91E+00,8.425444,727.9583616,0.798666027,2008,4,27
4/28/08,27.9,68259.34541,7.93E+00,32.68078,2823.619392,3.097881694,2008,4,28
4/29/08,3.95,9663.957504,1.12E+00,5.25324,453.879936,0.497965961,2008,4,29
4/30/08,1.44,3523.062989,4.09E-01,2.378788,205.5272832,0.22549045,2008,4,30
5/1/08,1.07,2617.831526,3.04E-01,1.955064,168.9175296,0.185324738,2008,5,1
5/2/08,0.74,1810.462925,2.10E-01,1.577148,136.2655872,0.149501264,2008,5,2
5/3/08,0.62,1516.874342,1.76E-01,1.439724,124.3921536,0.136474546,2008,5,3
5/4/08,0.6,1467.942912,1.70E-01,1.41682,122.413248,0.134303427,2008,5,4
5/5/08,0.55,1345.614336,1.56E-01,1.35956,117.465984,0.128875628,2008,5,5
5/6/08,0.47,1149.888614,1.34E-01,1.267944,109.5503616,0.120191149,2008,5,6
5/7/08,0.45,1100.957184,1.28E-01,1.24504,107.571456,0.11802003,2008,5,7
5/8/08,0.45,1100.957184,1.28E-01,1.24504,107.571456,0.11802003,2008,5,8
5/9/08,18.3,44772.25882,5.20E+00,21.68686,1873.744704,2.055744281,2008,5,9
5/10/08,6.8,16636.68634,1.93E+00,8.51706,735.873984,0.807350506,2008,5,10
5/11/08,21.7,53090.60198,6.17E+00,25.58054,2210.158656,2.424834615,2008,5,11
5/12/08,83.6,204533.3791,2.38E+01,96.46842,8334.871488,9.144449808,2008,5,12
5/13/08,7.78,19034.32643,2.21E+00,9.639356,832.8403584,0.913735367,2008,5,13
5/14/08,3.49,8538.534605,9.92E-01,4.726448,408.3651072,0.44803021,2008,5,14
5/15/08,2.53,6189.825946,7.19E-01,3.627056,313.3776384,0.343816469,2008,5,15
5/16/08,8.89,21750.02081,2.53E+00,10.910528,942.6696192,1.034232505,2008,5,16
5/17/08,2.83,6923.797402,8.04E-01,3.970616,343.0612224,0.376383263,2008,5,17
5/18/08,3.13,7657.768858,8.89E-01,4.314176,372.7448064,0.408950057,2008,5,18
5/19/08,2.18,5333.525914,6.19E-01,3.226236,278.7467904,0.305821876,2008,5,19
5/20/08,11,26912.28672,3.13E+00,13.3269,1151.44416,1.263285624,2008,5,20
5/21/08,3.66,8954.451763,1.04E+00,4.921132,425.1858048,0.466484727,2008,5,21
5/22/08,2.52,6165.36023,7.16E-01,3.615604,312.3881856,0.342730909,2008,5,22
5/23/08,1.98,4844.21161,5.63E-01,2.997196,258.9577344,0.28411068,2008,5,23
5/24/08,1.86,4550.623027,5.28E-01,2.859772,247.0843008,0.271083962,2008,5,24
5/25/08,1.8,4403.828736,5.11E-01,2.79106,241.147584,0.264570603,2008,5,25
5/26/08,1.78,4354.897306,5.06E-01,2.768156,239.1686784,0.262399484,2008,5,26
5/27/08,3.37,8244.946022,9.58E-01,4.589024,396.4916736,0.435003493,2008,5,27
5/28/08,3.27,8000.28887,9.29E-01,4.474504,386.5971456,0.424147895,2008,5,28
5/29/08,1.22,2984.817254,3.47E-01,2.126844,183.7593216,0.201608135,2008,5,29
5/30/08,1.1,2691.228672,3.13E-01,1.98942,171.885888,0.188581417,2008,5,30
5/31/08,6.9,16881.34349,1.96E+00,8.63158,745.768512,0.818206104,2008,5,31
6/1/08,1.72,4208.103014,4.89E-01,2.699444,233.2319616,0.255886125,2008,6,1
6/2/08,1.24,3033.748685,3.52E-01,2.149748,185.7382272,0.203779254,2008,6,2
6/3/08,2.66,6507.880243,7.56E-01,3.775932,326.2405248,0.357928747,2008,6,3
6/4/08,13.9,34007.34413,3.95E+00,16.64798,1438.385472,1.578097967,2008,6,4
6/5/08,2.85,6972.728832,8.10E-01,3.99352,345.040128,0.378554383,2008,6,5
6/6/08,1.63,3987.911578,4.63E-01,2.596376,224.3268864,0.246116087,2008,6,6
6/7/08,1.5,3669.85728,4.26E-01,2.4475,211.464,0.232003809,2008,6,7
6/8/08,1.5,3669.85728,4.26E-01,2.4475,211.464,0.232003809,2008,6,8
6/9/08,1.49,3645.391565,4.23E-01,2.436048,210.4745472,0.230918249,2008,6,9
6/10/08,1.92,4697.417318,5.46E-01,2.928484,253.0210176,0.277597321,2008,6,10
6/11/08,1.45,3547.528704,4.12E-01,2.39024,206.516736,0.22657601,2008,6,11
6/12/08,1.23,3009.28297,3.49E-01,2.138296,184.7487744,0.202693694,2008,6,12
6/13/08,1.23,3009.28297,3.49E-01,2.138296,184.7487744,0.202693694,2008,6,13
6/14/08,1.23,3009.28297,3.49E-01,2.138296,184.7487744,0.202693694,2008,6,14
6/15/08,1.34,3278.405837,3.81E-01,2.264268,195.6327552,0.214634852,2008,6,15
6/16/08,2.97,7266.317414,8.44E-01,4.130944,356.9135616,0.3915811,2008,6,16
6/17/08,1.46,3571.994419,4.15E-01,2.401692,207.5061888,0.22766157,2008,6,17
6/18/08,1.08,2642.297242,3.07E-01,1.966516,169.9069824,0.186410297,2008,6,18
6/19/08,0.99,2422.105805,2.81E-01,1.863448,161.0019072,0.176640259,2008,6,19
6/20/08,0.99,2422.105805,2.81E-01,1.863448,161.0019072,0.176640259,2008,6,20
6/21/08,0.99,2422.105805,2.81E-01,1.863448,161.0019072,0.176640259,2008,6,21
6/22/08,0.99,2422.105805,2.81E-01,1.863448,161.0019072,0.176640259,2008,6,22
6/23/08,0.94,2299.777229,2.67E-01,1.806188,156.0546432,0.17121246,2008,6,23
6/24/08,1,2446.57152,2.84E-01,1.8749,161.99136,0.177725819,2008,6,24
6/25/08,0.92,2250.845798,2.61E-01,1.783284,154.0757376,0.16904134,2008,6,25
6/26/08,0.89,2177.448653,2.53E-01,1.748928,151.1073792,0.165784661,2008,6,26
